Protein,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage
ARMC8_MOUSE,ST-Ctrl,-0.423618671294082,0.245957912522315,-1.72232178647901,5.0,0.145625568010648,0.495993958457045,,0.433333333333333,0.433333333333333
ARMD3_MOUSE,ST-Ctrl,,,,,,,,,
ARMT1_MOUSE,ST-Ctrl,0.218984361337182,0.375515362904421,0.583156863792334,3.0,0.600730816515368,0.793040211116537,,0.45,0.05
ARMX3_MOUSE,ST-Ctrl,-0.229650031593861,0.362027874951619,-0.634343506351691,2.0,0.590736899081946,0.786939860520546,,0.6,0.1
ARP10_MOUSE,ST-Ctrl,0.737793122212665,0.41869482290241,1.76212621187492,1.0,0.328608306147377,0.633440826403035,,0.4,0.1
ARP19_MOUSE,ST-Ctrl,-0.303687332029656,0.554866091543395,-0.547316436628756,0.0,,,,0.68,0.08
ARP2_MOUSE,ST-Ctrl,0.184587622779435,0.333257094512909,0.553889551996573,2.0,0.635314243994595,0.811254169299727,,0.3,0.0
ARP3_MOUSE,ST-Ctrl,-0.186762137883473,0.147984242912438,-1.26204070249547,3.0,0.296127810019899,0.611945984241497,,0.233333333333333,0.0333333333333333
ARP3B_MOUSE,ST-Ctrl,0.542703991071003,0.139804770476436,3.88187033404899,0.0,,,,0.6,0.0
ARP5L_MOUSE,ST-Ctrl,0.172758162679723,0.376527328276315,0.45881971826742,2.0,0.691400450082764,0.844385358126177,,0.5,0.1
ARPC2_MOUSE,ST-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.8,0.0
ARPIN_MOUSE,ST-Ctrl,-0.481852671922258,0.261141761827544,-1.84517661422714,2.0,0.206306031287633,0.551200121512358,,0.416666666666667,0.0166666666666667
ARRB2_MOUSE,ST-Ctrl,-0.576114715320001,0.0440962105341378,-13.0649484012689,1.0,0.0486324857595992,0.354021520352358,,0.48,0.08
ARVC_MOUSE,ST-Ctrl,-0.688631230847876,0.136052504359273,-5.0615108783989,4.0,0.0071729379947385,0.192213947134369,,0.2,0.2
ASAP1_MOUSE,ST-Ctrl,-0.306587005470911,0.389036009775664,-0.788068450649858,6.0,0.460648227116621,0.7111668738358,,0.395652173913044,0.395652173913043
ASB6_MOUSE,ST-Ctrl,-0.545763036508869,0.617286787218156,-0.884132056298154,1.0,0.539100787178881,0.761460480848872,,0.633333333333333,0.0333333333333333
ASC_MOUSE,ST-Ctrl,-1.3625415162524,0.255748933069742,-5.32765278782547,2.0,0.0334723846510587,0.317099990807852,,0.2,0.0
ASM_MOUSE,ST-Ctrl,-0.22858409585025,0.199928620241485,-1.14332853182378,2.0,0.371303846599976,0.655721883823644,,0.2,0.0
ASM3A_MOUSE,ST-Ctrl,-0.177433782416659,0.39180141366149,-0.452866621277582,0.0,,,,0.52,0.12
ASM3B_MOUSE,ST-Ctrl,,,,,,,,,
ASPC1_MOUSE,ST-Ctrl,0.0224235210686245,0.340386850709509,0.0658765784338746,3.0,0.951620425738844,0.982986685581632,,0.4,0.2
ASPH_MOUSE,ST-Ctrl,0.227592163789716,0.121188155762821,1.87800666127093,5.0,0.119181409840809,0.469694027638083,,0.68,0.38
ASSY_MOUSE,ST-Ctrl,0.47017712491865,0.460747609655472,1.02046568460817,4.0,0.365204194815538,0.651629673735418,,0.51,0.21
AT131_MOUSE,ST-Ctrl,-0.582458632955566,0.496603298925198,-1.17288514638583,4.0,0.305921306285007,0.614291755449756,,0.55625,0.35625
AT1A1_MOUSE;AT1A2_MOUSE;AT1A3_MOUSE,ST-Ctrl,1.00373697430543,0.144277570394176,6.95698556305844,2.0,0.0200422543467822,0.268537161501451,,0.54,0.34
AT1A2_MOUSE,ST-Ctrl,1.5192347046305,1.46972529660406,1.03368616444232,4.0,0.359681110010332,0.64755707676594,,0.616666666666667,0.316666666666667
AT1A3_MOUSE,ST-Ctrl,0.474994796076159,0.347197462965366,1.36808256609738,6.0,0.220305746899637,0.557820419256288,,0.433333333333333,0.433333333333333
AT1B1_MOUSE,ST-Ctrl,-0.0073510977286898,0.25302958426321,-0.0290523250476631,0.0,,,,0.75,0.05
AT2A1_MOUSE,ST-Ctrl,1.17862956314344,0.641671438476165,1.83681163360245,4.0,0.140115660912468,0.494817419276035,,0.7,0.5
AT2A1_MOUSE;AT2A3_MOUSE,ST-Ctrl,0.799547821901492,0.489483163597871,1.63345316317836,1.0,0.349721861566381,0.645067587973384,,0.66,0.06
AT2A2_MOUSE,ST-Ctrl,,,,,,,,,
AT2B1_MOUSE,ST-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.8,0.0
AT2B1_MOUSE;AT2B2_MOUSE;AT2B4_MOUSE,ST-Ctrl,-0.253730060659221,0.158715183761777,-1.59865020249138,3.0,0.208193863666334,0.551844097515041,,0.316666666666667,0.216666666666667
AT2B2_MOUSE,ST-Ctrl,0.768669275123044,0.740541465661525,1.03798276094694,1.0,0.488136417080534,0.727725499701386,,0.809090909090909,0.109090909090909
AT2B4_MOUSE,ST-Ctrl,0.502185445398311,0.324089525724456,1.54952692246301,0.0,,,,0.6,0.0
AT2C1_MOUSE,ST-Ctrl,-0.0320998839831481,0.271811108147562,-0.11809629195037,2.0,0.916782958540689,0.966645236269144,,0.36,0.16
AT5F1_MOUSE,ST-Ctrl,-0.397514950923357,0.31828826496405,-1.2489148821376,2.0,0.338056762065698,0.63815224210336,,0.56,0.06
AT8A1_MOUSE,ST-Ctrl,-0.375868204179634,0.322318701132688,-1.1661383682013,6.0,0.287810504070919,0.605574273711442,,0.385,0.385
ATAD1_MOUSE,ST-Ctrl,0.459679255420249,0.001632577418506,281.566589253013,0.0,,,,0.55,0.05
ATE1_MOUSE,ST-Ctrl,-0.0285123026908388,0.618494195316409,-0.0460995477512161,0.0,,,,0.7,0.0
ATG2B_MOUSE,ST-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.9,0.0
ATG3_MOUSE,ST-Ctrl,0.386116798065346,0.212809579932045,1.81437695703662,3.0,0.167257266216812,0.5160895349291,,0.18,0.08
ATG4B_MOUSE,ST-Ctrl,0.531811414247437,0.0007111156157748,747.855063860375,0.0,,,,0.6,0.1
ATG5_MOUSE,ST-Ctrl,-0.523379158014229,0.264662751381144,-1.97753237009353,3.0,0.142398835952064,0.495283003176199,,0.36,0.26
ATG7_MOUSE,ST-Ctrl,-0.478943975801066,0.135148005757394,-3.54384789562359,0.0,,,,0.4,0.0
ATOX1_MOUSE,ST-Ctrl,inf,,,,,0.0,oneConditionMissing,0.7,0.0
ATP5L_MOUSE,ST-Ctrl,-0.220290990164605,0.368360181569188,-0.598031495223455,4.0,0.582032195090254,0.780404299290703,,0.65,0.35
ATP9A_MOUSE,ST-Ctrl,0.333691716865315,0.463435915498177,0.720038533281582,1.0,0.602718430502854,0.793040211116537,,0.54,0.04
ATPB_MOUSE,ST-Ctrl,0.113605631595336,0.273460247023352,0.415437464245526,5.0,0.695048241786845,0.847161634188449,,0.54,0.34
ATPF1_MOUSE,ST-Ctrl,0.349501427828212,0.416257396267029,0.839628150664755,2.0,0.489488736384354,0.72812926273103,,0.5,0.2
ATPF2_MOUSE,ST-Ctrl,0.531860300857167,0.274972475966763,1.9342310498068,4.0,0.125204762327833,0.479303531147337,,0.3,0.0
ATX10_MOUSE,ST-Ctrl,inf,,,,,0.0,oneConditionMissing,0.916666666666667,0.0166666666666667
ATX2_MOUSE,ST-Ctrl,-2.2920693583644,0.164142387110305,-13.9639090104381,4.0,0.000152552333154,0.117732508267469,,0.34,0.34
ATX2L_MOUSE,ST-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.65,0.05
ATX3_MOUSE,ST-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.8,0.0
AUHM_MOUSE,ST-Ctrl,,,,,,,,,
AUP1_MOUSE,ST-Ctrl,0.0064617405752124,0.318092226709989,0.020314047413374,3.0,0.985068407455391,0.993662424894688,,0.333333333333333,0.133333333333333
AUXI_MOUSE,ST-Ctrl,-0.251858190767482,0.396700399578324,-0.634882624356306,6.0,0.548934068324478,0.76560764277624,,0.51875,0.51875
AVIL_MOUSE,ST-Ctrl,-0.238670135348661,1.16687134257642,-0.204538518206886,2.0,0.856858792516415,0.932508479907505,,0.63,0.23
B2CL2_MOUSE,ST-Ctrl,0.68861495513775,0.372556568236482,1.84835005968986,3.0,0.161689563914868,0.511924663833204,,0.46,0.06
B3A2_MOUSE,ST-Ctrl,-0.173086621431822,0.44853304742582,-0.385894913262657,5.0,0.715447965661992,0.859560291428865,,0.53,0.43
B3AT_MOUSE,ST-Ctrl,-0.216452285483707,0.248741192395528,-0.87019075288311,3.0,0.448228964062751,0.702736464191869,,0.309090909090909,0.209090909090909
B3GA3_MOUSE,ST-Ctrl,-0.217922103173333,0.339132769499401,-0.642586393214112,2.0,0.5863240156743,0.78401764730314,,0.466666666666667,0.166666666666667
B4GA1_MOUSE,ST-Ctrl,-0.568735225413015,0.384828012745249,-1.47789455698879,1.0,0.378708728479262,0.659281910227111,,0.35,0.05
B4GN1_MOUSE,ST-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.716666666666667,0.0166666666666667
BACH_MOUSE,ST-Ctrl,-0.382006139906305,0.200814399060958,-1.90228460554936,3.0,0.153286057620845,0.500752509789652,,0.4,0.1
BAG3_MOUSE,ST-Ctrl,0.413709340061724,0.458945122065256,0.901435313660224,0.0,,,,0.72,0.02
BAG5_MOUSE,ST-Ctrl,0.465785649897756,0.981412843413364,0.474607249154952,0.0,,,,0.6,0.1
BAG6_MOUSE,ST-Ctrl,-0.701070466444322,0.19643753728422,-3.56892310979221,4.0,0.0233982822981593,0.290358550129507,,0.658333333333333,0.558333333333333
BAIP2_MOUSE,ST-Ctrl,0.114836024411567,0.0504682605341377,2.27541078682294,0.0,,,,0.733333333333333,0.0333333333333333
BAP31_MOUSE,ST-Ctrl,0.130939703292548,0.108509923226739,1.20670717846644,1.0,0.440539912891529,0.697657434433421,,0.475,0.075
BCAS1_MOUSE,ST-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.8,0.0
BCAS3_MOUSE,ST-Ctrl,0.152733610843494,0.318881688335877,0.478966389197677,3.0,0.664707222754289,0.82832443854728,,0.363636363636364,0.163636363636364
BCAT1_MOUSE,ST-Ctrl,0.135037221669251,0.457258607960106,0.29531914614286,6.0,0.777703054764932,0.891395598280864,,0.554545454545455,0.454545454545455
BCAT2_MOUSE,ST-Ctrl,0.542736032948361,0.462433344545378,1.17365246116049,2.0,0.361377228387838,0.64755707676594,,0.4,0.1
BCCIP_MOUSE,ST-Ctrl,-0.259212331997273,0.413350637283214,-0.627100356493874,2.0,0.594638430164463,0.789451554358327,,0.383333333333333,0.183333333333333
BCKD_MOUSE,ST-Ctrl,inf,,,,,0.0,oneConditionMissing,0.8,0.0
BCL2_MOUSE,ST-Ctrl,0.227712385251779,0.303261419942796,0.750878187191541,3.0,0.507256955485902,0.739683052597344,,0.383333333333333,0.0833333333333333
BCL7C_MOUSE,ST-Ctrl,-0.783842906819936,0.0008173003165245,-959.063505754087,0.0,,,,0.525,0.025
BCLF1_MOUSE,ST-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.66,0.06
BCS1_MOUSE,ST-Ctrl,inf,,,,,0.0,oneConditionMissing,,
BET1L_MOUSE,ST-Ctrl,-0.229745621711236,0.384672063507563,-0.597250602542701,0.0,,,,0.5,0.0
BGAL_MOUSE,ST-Ctrl,-0.299928834943477,0.106450558418616,-2.81754120785358,3.0,0.066874161232362,0.385793965920161,,0.584615384615385,0.484615384615385
BGH3_MOUSE,ST-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.9,0.0
BGLR_MOUSE,ST-Ctrl,-0.634264618382175,0.235171352226463,-2.69703181266482,5.0,0.0429361037966256,0.342193344482589,,0.35,0.35
BHMT1_MOUSE,ST-Ctrl,,,,,,,completeMissing,,
BI2L1_MOUSE,ST-Ctrl,-inf,,,,,0.0,oneConditionMissing,,
BICD1_MOUSE,ST-Ctrl,1.24511503130011,0.758671818960173,1.64117738419051,0.0,,,,0.625,0.025
BICD2_MOUSE,ST-Ctrl,-0.098075663655187,0.363029859027,-0.270158669366898,2.0,0.812362017485911,0.910337800200878,,0.383333333333333,0.183333333333333
BID_MOUSE,ST-Ctrl,-0.370266110970001,0.207578769826718,-1.78373786143492,2.0,0.21640072036387,0.554708666347788,,0.644444444444444,0.244444444444444
BIG1_MOUSE,ST-Ctrl,-0.142344204983176,0.230258129782537,-0.61819404647128,2.0,0.599466357003029,0.792856433546924,,0.6,0.3
BIG1_MOUSE;BIG2_MOUSE,ST-Ctrl,-0.191345858664347,0.104524678963695,-1.83062852296162,3.0,0.164566653387178,0.5160895349291,,0.25,0.15
BIG2_MOUSE,ST-Ctrl,-0.0622772314537373,0.132777976644922,-0.469032839838196,3.0,0.671027310291998,0.832014574372642,,0.411111111111111,0.211111111111111
BIG3_MOUSE,ST-Ctrl,-0.644784361553898,0.342265480422157,-1.88387201875751,5.0,0.118287052308535,0.469694027638083,,0.45,0.45
BIP_MOUSE,ST-Ctrl,-1.07392458146201,0.150370218957632,-7.14187017154371,3.0,0.0056519912184396,0.177127656998218,,0.490909090909091,0.190909090909091
BIR1A_MOUSE,ST-Ctrl,-0.197390575046001,0.575789838309425,-0.342817052182717,3.0,0.754351190230724,0.883340944101716,,0.22,0.12
BIRC2_MOUSE,ST-Ctrl,,,,,,,,,
BIRC6_MOUSE,ST-Ctrl,-0.233451521080153,0.275209568252103,-0.848268185451687,6.0,0.428825353290063,0.691883139819657,,0.473333333333333,0.473333333333333
BMAL1_MOUSE,ST-Ctrl,-0.415191311100567,0.341893051374976,-1.21438943971166,0.0,,,,0.44,0.04
BNIP3_MOUSE,ST-Ctrl,-inf,,,,,0.0,oneConditionMissing,,
BORC5_MOUSE,ST-Ctrl,-0.471725635281429,0.467559351131904,-1.00891070650055,2.0,0.419235248579908,0.684775595957817,,0.525,0.225
BRAP_MOUSE,ST-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.72,0.02
BRAT1_MOUSE,ST-Ctrl,-0.418629453068422,0.284064535414567,-1.47371248740175,3.0,0.236989427768983,0.570276825520191,,0.28,0.08
BRD4_MOUSE,ST-Ctrl,-inf,,,,,0.0,oneConditionMissing,,
BRSK1_MOUSE,ST-Ctrl,0.0346741494282732,0.0576439795384533,0.601522478251916,0.0,,,,0.8,0.0
BRSK2_MOUSE,ST-Ctrl,1.80060894748397,,,0.0,,,,0.8,0.0
BTD_MOUSE,ST-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.7,0.0
BTF3_MOUSE,ST-Ctrl,-1.45305400328028,0.979871887014887,-1.48290202273984,2.0,0.276331610710343,0.600396178852438,,0.516666666666667,0.0166666666666667
BUD31_MOUSE,ST-Ctrl,-inf,,,,,0.0,oneConditionMissing,,
C163A_MOUSE,ST-Ctrl,-1.10489960497983,0.273333840514822,-4.04230812730235,5.0,0.009900160864001,0.217921398065927,,0.388235294117647,0.288235294117647
C170B_MOUSE,ST-Ctrl,0.389223007026592,0.667901434155388,0.582755159851983,5.0,0.585349240975312,0.783715240089321,,0.59375,0.39375
C170B_MOUSE;CE170_MOUSE,ST-Ctrl,-0.223456794904734,0.156400658205071,-1.42874587274268,2.0,0.289287997513586,0.607206868474887,,0.333333333333333,0.133333333333333
C1QB_MOUSE,ST-Ctrl,0.188115096503062,0.375128618430429,0.501468262512608,2.0,0.665797011198603,0.828437869250483,,0.483333333333333,0.283333333333333
C1TM_MOUSE,ST-Ctrl,-0.0582810768287188,0.559315150035757,-0.104200783449175,6.0,0.920405877043392,0.969577506402201,,0.588888888888889,0.488888888888889
C2C2L_MOUSE,ST-Ctrl,0.149679612446951,0.192642168949924,0.776982595570024,3.0,0.493808605758457,0.730468439323487,,0.28,0.08
C2CD5_MOUSE,ST-Ctrl,-0.431340514818553,0.238401972642364,-1.80929926895204,2.0,0.212123215803165,0.553178266366806,,0.54,0.04
CA2D1_MOUSE,ST-Ctrl,inf,,,,,0.0,oneConditionMissing,0.82,0.02
CAB45_MOUSE,ST-Ctrl,0.218632345509738,0.429736523363753,0.508759050309242,0.0,,,,0.857142857142857,0.157142857142857
CABP1_MOUSE,ST-Ctrl,0.025756236265899,0.385669443458778,0.0667831914162313,3.0,0.950955920348352,0.982986685581632,,0.325,0.025
CAC1D_MOUSE,ST-Ctrl,,,,,,,,,
CAC1S_MOUSE,ST-Ctrl,0.594310818083885,0.401661534824954,1.47963089954055,2.0,0.277093270680953,0.600639457783215,,0.54,0.04
CACB1_MOUSE,ST-Ctrl,-0.0338072643803688,0.476634370532677,-0.0709291366096542,2.0,0.949908488826621,0.982986685581632,,0.683333333333333,0.0833333333333333
CACO1_MOUSE,ST-Ctrl,-0.897273593732867,0.276499237008069,-3.24512140952736,6.0,0.0175735596917468,0.249950091307999,,0.626315789473684,0.526315789473684
CACP_MOUSE,ST-Ctrl,1.49431939131391,,,0.0,,,,0.8,0.0
CAD11_MOUSE,ST-Ctrl,-0.191789751080423,0.177615730166167,-1.07980160823028,1.0,0.475584992397805,0.720763170347066,,0.583333333333333,0.0833333333333333
CAD13_MOUSE,ST-Ctrl,0.659311108132415,0.18432080304085,3.5769761050048,2.0,0.0700446327850757,0.386040672425177,,0.3,0.1
CADH1_MOUSE,ST-Ctrl,0.540489330491175,0.259510548213232,2.08272586302377,5.0,0.0917436150948876,0.433846404886054,,0.595833333333333,0.395833333333333
CADH2_MOUSE,ST-Ctrl,0.372473234348712,0.0028604803910032,130.213524805206,0.0,,,,0.76,0.06
CADM3_MOUSE,ST-Ctrl,0.299064845353326,0.396969239329252,0.753370326271747,3.0,0.505960143889325,0.738933111811854,,0.4,0.0
CAF17_MOUSE,ST-Ctrl,-0.372610167246484,0.428870735053475,-0.868816957631825,3.0,0.448873213883138,0.702736464191869,,0.4,0.0
CAH1_MOUSE,ST-Ctrl,-1.53092912825887,0.401695870323705,-3.81116471778805,4.0,0.0189212045805018,0.255367206345605,,0.241666666666667,0.241666666666667
CAH2_MOUSE,ST-Ctrl,-0.572839306921873,0.215100579227346,-2.66312303286,3.0,0.0761354772362028,0.395433981488031,,0.333333333333333,0.233333333333333
CAH4_MOUSE,ST-Ctrl,0.407839430467154,0.0002892949048266,1409.77052710818,0.0,,,,0.58,0.18
CAHM5_MOUSE,ST-Ctrl,inf,,,,,0.0,oneConditionMissing,0.92,0.02
CALB1_MOUSE,ST-Ctrl,1.19764549954285,0.580429990510767,2.06337632293766,2.0,0.175145676018275,0.518692782373711,,0.6375,0.1375
CALB2_MOUSE,ST-Ctrl,,,,,,,,,
CALCA_MOUSE,ST-Ctrl,-1.20373719193829,0.273351588799709,-4.40362244545173,3.0,0.0217153475347907,0.279914587362713,,0.4,0.3
CALM1_MOUSE;CALM2_MOUSE;CALM3_MOUSE,ST-Ctrl,-0.106771903741441,0.0534122024144045,-1.99901705818157,0.0,,,,0.416666666666667,0.0166666666666667
CALR_MOUSE,ST-Ctrl,-inf,,,,,0.0,oneConditionMissing,,
CAMLG_MOUSE,ST-Ctrl,0.541155431252417,0.194412086038814,2.78354829824919,1.0,0.219566810306328,0.557820419256288,,0.45,0.05
CAMP_MOUSE,ST-Ctrl,-inf,,,,,0.0,oneConditionMissing,,
CAMP2_MOUSE,ST-Ctrl,-0.31042814233202,0.37965379709368,-0.817661102584525,3.0,0.473448630155793,0.720067895790683,,0.283333333333333,0.0833333333333333
CAN1_MOUSE,ST-Ctrl,0.129137836682263,0.635389370579834,0.203242047572209,3.0,0.851950382627337,0.931032061019652,,0.52,0.12
CAN2_MOUSE,ST-Ctrl,-0.209730518567581,0.666239907673235,-0.314797291714393,4.0,0.76865282258426,0.8871701335266,,0.483333333333333,0.0833333333333333
CAN3_MOUSE,ST-Ctrl,1.26979282935295,0.740190086187624,1.71549559099482,2.0,0.228390456690688,0.564573307039393,,0.77,0.17
CAN5_MOUSE,ST-Ctrl,0.0089432963185226,0.511948563336622,0.0174691306099869,3.0,0.987159222141068,0.993662424894688,,0.728571428571429,0.328571428571429
CAND1_MOUSE,ST-Ctrl,0.723532749256293,0.371891402821943,1.94554846862838,7.0,0.0927738404128751,0.435553073056514,,0.3375,0.3375
CAND2_MOUSE,ST-Ctrl,1.04537004353162,0.301473228847899,3.46753855235033,4.0,0.0256410171690944,0.298916077325034,,0.368421052631579,0.368421052631579
CAP1_MOUSE,ST-Ctrl,-0.806440556075894,0.400512222118152,-2.01352296269748,2.0,0.181675554527823,0.525173955638619,,0.4375,0.2375
CAP2_MOUSE,ST-Ctrl,0.355663222443423,0.119516557556438,2.97584895110011,2.0,0.096803122714902,0.440859541625256,,0.75,0.25
CAPG_MOUSE,ST-Ctrl,0.0289406295559367,0.595132020278614,0.0486289236166254,0.0,,,,0.65,0.05
CAR19_MOUSE,ST-Ctrl,1.03817087862942,0.295855472172241,3.50904741090953,2.0,0.0724920866901528,0.393512099992061,,0.44,0.04
CARM1_MOUSE,ST-Ctrl,-1.24796666023409,0.394422814482745,-3.16403264316923,5.0,0.0249817221570778,0.297375105662119,,0.41,0.31
CASP_MOUSE;CUX1_MOUSE,ST-Ctrl,-0.504927662722805,0.0190760155483426,-26.4692415165637,1.0,0.0240398708594896,0.294369014696663,,0.5,0.1
CASP3_MOUSE,ST-Ctrl,-0.952508360789286,0.172928866729908,-5.50809346525689,2.0,0.031415802460522,0.307757800484653,,0.266666666666667,0.0666666666666667
CASP7_MOUSE,ST-Ctrl,-0.690022879293647,0.0720404940760619,-9.57826411580557,1.0,0.066225124305672,0.385793965920161,,0.46,0.16
CATA_MOUSE,ST-Ctrl,0.0361804035687,0.290167822451283,0.124687855679706,6.0,0.904843268528354,0.959573702474526,,0.336363636363636,0.236363636363636
CATB_MOUSE,ST-Ctrl,-1.26866060385702,0.450429752726152,-2.81655595834568,2.0,0.106327404818662,0.454148938930706,,0.2,0.0
CATD_MOUSE,ST-Ctrl,,,,,,,,,
CATG_MOUSE,ST-Ctrl,-2.78414152201287,0.443232439893696,-6.28144799753513,1.0,0.100505787146582,0.44450806532616,,0.416666666666667,0.116666666666667
CATH_MOUSE,ST-Ctrl,-1.27673545139247,0.0990767844473826,-12.8863230525059,3.0,0.0010086669251143,0.122689543687108,,0.31,0.21
CAV1_MOUSE,ST-Ctrl,1.49467367323485,0.726436944909063,2.05754082816087,3.0,0.131806442203173,0.487126676355505,,0.5,0.1
CAV2_MOUSE,ST-Ctrl,0.0137420529720691,0.0013153302299888,10.4476067368918,0.0,,,,0.68,0.08
CAVN1_MOUSE,ST-Ctrl,0.42529680106102,0.184923375826253,2.29985419182815,2.0,0.148162964815702,0.498122023955559,,0.3,0.0
CAZA1_MOUSE,ST-Ctrl,-inf,,,,,0.0,oneConditionMissing,,
CAZA2_MOUSE,ST-Ctrl,-0.31875598587141,0.694770474094483,-0.458793224175013,0.0,,,,0.7,0.1
CBL_MOUSE,ST-Ctrl,-0.564867940822851,0.420033295021285,-1.34481705978624,2.0,0.310896663699524,0.61811605503271,,0.577777777777778,0.277777777777778
CBLB_MOUSE,ST-Ctrl,,,,,,,,,
CBX5_MOUSE,ST-Ctrl,-1.39752206512745,0.275132257663958,-5.07945552074943,5.0,0.0038362097324771,0.150824176469446,,0.464705882352941,0.364705882352941
CC124_MOUSE,ST-Ctrl,-0.638215936703842,0.547752199959914,-1.16515449276251,3.0,0.328178647612067,0.63340534387757,,0.2,0.0
CC90B_MOUSE,ST-Ctrl,0.524538265143584,0.396170827252318,1.32402042013434,0.0,,,,0.65,0.05
CCAR1_MOUSE,ST-Ctrl,-0.327048123808272,0.256078654623107,-1.2771393394331,2.0,0.329775836556151,0.633500308461962,,0.2,0.0
CCD22_MOUSE,ST-Ctrl,-0.176930760640781,0.351848001424027,-0.502861349004949,0.0,,,,0.483333333333333,0.0833333333333333
CCD47_MOUSE,ST-Ctrl,0.232821039864369,0.266938242907059,0.872190651024217,3.0,0.4472925640177,0.702671156218119,,0.366666666666667,0.0666666666666667
CCD91_MOUSE,ST-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.516666666666667,0.0166666666666667
CCD92_MOUSE,ST-Ctrl,-0.479641296929763,0.299693964347549,-1.60043695899572,1.0,0.355537244788907,0.647083097052489,,0.525,0.125
CCD93_MOUSE,ST-Ctrl,-0.0986283586458775,0.0004223290146495,-233.534413276598,0.0,,,,0.4,0.0
CCDC6_MOUSE,ST-Ctrl,-0.298940156094758,0.32856998890464,-0.909821852845846,4.0,0.414381247090283,0.681664524795314,,0.427272727272727,0.327272727272727
CCDC9_MOUSE,ST-Ctrl,0.447295210716239,0.555613637889611,0.805047213051144,1.0,0.568492151773462,0.775423083239445,,0.56,0.16
CCN2_MOUSE,ST-Ctrl,-0.471374415814445,0.457810651797183,-1.0296274539791,2.0,0.411413922994829,0.681664524795314,,0.533333333333333,0.133333333333333
CCN3_MOUSE,ST-Ctrl,-0.232637071296079,0.0059951798081092,-38.8040190189807,0.0,,,,0.66,0.06
CCNY_MOUSE,ST-Ctrl,0.493093171471182,0.23730958007022,2.07784772669217,3.0,0.129268176795541,0.486830115206128,,0.3,0.0
CCZ1_MOUSE,ST-Ctrl,-0.603576022783565,0.376020228990707,-1.60516902083606,4.0,0.183727148780775,0.52684807081766,,0.6,0.4
CD11B_MOUSE,ST-Ctrl,-0.612693756143622,0.308493538807816,-1.98608294524222,4.0,0.1179778246155,0.469694027638083,,0.3,0.1
CD177_MOUSE,ST-Ctrl,-inf,,,,,0.0,oneConditionMissing,,
CD36_MOUSE,ST-Ctrl,0.0471995396360896,0.72373383991359,0.0652167095595875,0.0,,,,0.625,0.025
CD38_MOUSE,ST-Ctrl,0.92500099708608,0.0883473625638536,10.4700465327138,1.0,0.0606200260930052,0.378862610708432,,0.52,0.12
CD44_MOUSE,ST-Ctrl,-inf,,,,,0.0,oneConditionMissing,0.725,0.025
CDC16_MOUSE,ST-Ctrl,-0.570081888903038,0.291710219236478,-1.95427465789567,5.0,0.108077061805358,0.456243121639513,,0.3375,0.3375
CDC23_MOUSE,ST-Ctrl,0.0207135903054127,0.226165755831343,0.0915858823510812,2.0,0.93537437923821,0.976019879916168,,0.646153846153846,0.346153846153846
CDC26_MOUSE,ST-Ctrl,0.269630713286768,0.0171992615459054,15.6768773221522,1.0,0.0405538938732879,0.333262887874264,,0.6,0.2
CDC37_MOUSE,ST-Ctrl,-0.13024642003647,0.455529601720607,-0.285923065250883,0.0,,,,0.7,0.2
CDC5L_MOUSE,ST-Ctrl,-0.627594514415421,0.65715953106,-0.955010898804297,2.0,0.44035938388969,0.697657434433421,,0.652941176470588,0.252941176470588
CDIPT_MOUSE,ST-Ctrl,,,,,,,,,
CDK14_MOUSE,ST-Ctrl,0.797504454747059,0.395909769576944,2.01435911924893,2.0,0.181563341502867,0.525173955638619,,0.633333333333333,0.133333333333333
CDR2L_MOUSE,ST-Ctrl,-0.374322503950355,0.338377446982437,-1.1062276971721,0.0,,,,0.575,0.075
